Date,Time,Name,Amount,Location,Zip,Balance,Fraud
2024-06-13,08:09:00,Concert Tickets,-58.86,Oviedo FL,32765,5337.36,0
2024-06-14,12:11:00,Burger King,-34.7,Winter Park FL,32789,5302.66,0
2024-06-15,07:44:00,IBM,-1205.29,Mexico City MC,54152,4097.37,1
2024-06-15,19:09:00,McDonald's,-26.5,Orlando FL,32816,5276.16,0
2024-06-15,13:42:00,Starbucks,-11.94,Orlando FL,32816,5264.22,0
2024-06-15,03:47:00,Fat Joe,-1371.7,Anchorage AL,32413,3892.52,1
2024-06-16,19:03:00,Burger King,-29.61,Oviedo FL,32765,5234.61,0
2024-06-17,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7234.61,0
2024-06-17,13:21:00,McDonald's,-41.69,Winter Park FL,32789,7192.92,0
2024-06-17,04:17:00,Accelerators,-2038.09,Los Angeles CA,40533,5154.83,1
2024-06-18,05:39:00,Fraud,-1783.13,Charleston SC,13752,5409.79,1
2024-06-18,19:00:00,Starbucks,-67.4,Orlando FL,32816,7125.52,0
2024-06-18,11:41:00,Walmart,-118.31,Oviedo FL,32765,7007.21,0
2024-06-18,19:56:00,Monster Energy,-2286.67,Groton CT,58352,4720.54,1
2024-06-19,08:26:00,Burger King,-35.43,Orlando FL,32816,6971.78,0
2024-06-19,10:18:00,Netflix,-30.14,Orlando FL,32816,6941.64,0
2024-06-19,13:07:00,Midas,-310.74,Winter Park FL,32789,6630.9,0
2024-06-20,20:25:00,AutoZone,-245.25,Oviedo FL,32765,6385.65,0
2024-06-20,07:31:00,Onlyfans,-2130.67,Charleston SC,13079,4254.98,1
2024-06-21,08:08:00,Starbucks,-12.39,Oviedo FL,32765,6373.26,0
2024-06-21,20:31:00,Five Below,-62.58,Oviedo FL,32765,6310.68,0
2024-06-21,11:14:00,Publix,-149.72,Orlando FL,32816,6160.96,0
2024-06-21,21:07:00,Fraud,-976.52,Pyongyang NK,36397,5184.44,1
2024-06-22,11:34:00,Shell,-34.84,Oviedo FL,32765,6126.12,0
2024-06-22,18:35:00,Shell,-45.62,Orlando FL,32816,6080.5,0
2024-06-22,08:26:00,Burger King,-18.22,Oviedo FL,32765,6062.28,0
2024-06-23,18:50:00,Starbucks,-25.99,Winter Park FL,32789,6036.29,0
2024-06-23,18:15:00,Target,-53.37,Oviedo FL,32765,5982.92,0
2024-06-23,16:29:00,Whole Foods,-82.09,Winter Park FL,32789,5900.83,0
2024-06-24,14:14:00,Trader Joe's,-80.35,Orlando FL,32816,5820.48,0
2024-06-25,21:40:00,Fat Joe,-1552.1,Honolulu HI,86820,4268.38,1
2024-06-25,20:14:00,Movie Theater,-22.0,Winter Park FL,32789,5798.48,0
2024-06-25,14:40:00,Kroger,-52.95,Orlando FL,32816,5745.53,0
2024-06-28,15:09:00,Burger King,-5.56,Orlando FL,32816,5739.97,0
2024-06-29,20:55:00,Walgreens,-9.15,Orlando FL,32816,5730.82,0
2024-06-29,17:54:00,Burger King,-9.08,Winter Park FL,32789,5721.74,0
2024-07-01,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7721.74,0
2024-07-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6761.74,0
2024-07-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6564.28,0
2024-07-01,09:00:00,Car,-300.0,Oviedo FL,32765,6264.28,0
2024-07-03,09:03:00,Exxon,-44.91,Oviedo FL,32765,6219.37,0
2024-07-03,08:42:00,CVS,-34.17,Winter Park FL,32789,6185.2,0
2024-07-03,17:50:00,Midas,-123.52,Orlando FL,32816,6061.68,0
2024-07-06,10:57:00,Kroger,-85.32,Orlando FL,32816,5976.36,0
2024-07-06,10:53:00,Kroger,-30.98,Winter Park FL,32789,5945.38,0
2024-07-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5933.39,0
2024-07-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5862.5,0
2024-07-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5842.5,0
2024-07-07,19:06:00,McDonald's,-27.9,Orlando FL,32816,5814.6,0
2024-07-07,08:54:00,Trader Joe's,-65.23,Orlando FL,32816,5749.37,0
2024-07-07,11:41:00,Trader Joe's,-55.31,Oviedo FL,32765,5694.06,0
2024-07-08,14:02:00,Starbucks,-9.33,Winter Park FL,32789,5684.73,0
2024-07-08,20:54:00,Amazon,-127.44,Oviedo FL,32765,5557.29,0
2024-07-09,14:34:00,Subway,-14.39,Oviedo FL,32765,5542.9,0
2024-07-09,14:35:00,Subway,-15.97,Oviedo FL,32765,5526.93,0
2024-07-09,18:31:00,Movie Theater,-16.25,Oviedo FL,32765,5510.68,0
2024-07-09,13:40:00,Accelerators,-1247.34,Mexico City MC,44874,4263.34,1
2024-07-10,09:42:00,Amazon,-141.41,Orlando FL,32816,5369.27,0
2024-07-10,08:43:00,Walmart,-96.85,Orlando FL,32816,5272.42,0
2024-07-12,20:10:00,Amazon,-36.47,Winter Park FL,32789,5235.95,0
2024-07-12,01:38:00,Fraud,-768.5,London EN,60165,4467.45,1
2024-07-12,09:29:00,Burger King,-17.77,Oviedo FL,32765,5218.18,0
2024-07-15,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7218.18,0
2024-07-15,09:21:00,CVS,-19.02,Orlando FL,32816,7199.16,0
2024-07-16,14:31:00,Amazon,-169.67,Winter Park FL,32789,7029.49,0
2024-07-16,11:29:00,Starbucks,-47.7,Winter Park FL,32789,6981.79,0
2024-07-16,18:56:00,Kroger,-149.39,Oviedo FL,32765,6832.4,0
2024-07-17,07:24:00,IBM,-989.61,Tokyo JP,19852,5842.79,1
2024-07-17,16:54:00,Walmart,-111.17,Winter Park FL,32789,6721.23,0
2024-07-18,21:55:00,Kroger,-133.14,Orlando FL,32816,6588.09,0
2024-07-20,09:18:00,Five Below,-65.35,Winter Park FL,32789,6522.74,0
2024-07-24,20:46:00,McDonald's,-25.5,Oviedo FL,32765,6497.24,0
2024-07-24,10:25:00,Kroger,-187.06,Winter Park FL,32789,6310.18,0
2024-07-24,14:11:00,Movie Theater,-74.5,Orlando FL,32816,6235.68,0
2024-07-26,19:46:00,Subway,-78.67,Winter Park FL,32789,6157.01,0
2024-07-26,15:23:00,Publix,-148.21,Winter Park FL,32789,6008.8,0
2024-07-26,13:21:00,Trader Joe's,-91.69,Oviedo FL,32765,5917.11,0
2024-07-27,21:47:00,Pep Boys,-124.83,Winter Park FL,32789,5792.28,0
2024-07-28,21:20:00,Subway,-25.69,Winter Park FL,32789,5766.59,0
2024-07-28,22:42:00,Accelerators,-1192.97,Anchorage AL,62584,4573.62,1
2024-07-28,17:57:00,Jiffy Lube,-164.49,Orlando FL,32816,5602.1,0
2024-07-28,19:53:00,Walmart,-38.9,Oviedo FL,32765,5563.2,0
2024-07-29,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7563.2,0
2024-07-29,21:32:00,Walmart,-32.97,Winter Park FL,32789,7530.23,0
2024-07-30,09:34:00,Exxon,-34.11,Oviedo FL,32765,7496.12,0
2024-07-30,12:35:00,McDonald's,-21.23,Orlando FL,32816,7474.89,0
2024-07-31,13:01:00,McDonald's,-32.14,Oviedo FL,32765,7442.75,0
2024-07-31,13:24:00,IBM,-1093.42,Anchorage AL,91767,6349.33,1
2024-07-31,21:07:00,CVS,-31.38,Winter Park FL,32789,7411.37,0
2024-07-31,18:06:00,Fraud,-1866.73,Honolulu HI,16989,5544.64,1
2024-07-31,20:53:00,McDonald's,-10.35,Oviedo FL,32765,7401.02,0
2024-08-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6441.02,0
2024-08-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6243.56,0
2024-08-01,09:00:00,Car,-300.0,Oviedo FL,32765,5943.56,0
2024-08-01,12:16:00,Concert Tickets,-24.91,Orlando FL,32816,5918.65,0
2024-08-01,10:35:00,Best Buy,-17.58,Winter Park FL,32789,5901.07,0
2024-08-01,12:04:00,Burger King,-12.68,Oviedo FL,32765,5888.39,0
2024-08-02,12:54:00,Servicenow,-2363.59,Pittsburgh PA,21028,3524.8,1
2024-08-02,15:14:00,Starbucks,-15.41,Orlando FL,32816,5872.98,0
2024-08-02,12:29:00,Accelerators,-1238.89,Groton CT,29950,4634.09,1
2024-08-02,15:42:00,Starbucks,-25.86,Oviedo FL,32765,5847.12,0
2024-08-02,11:05:00,McDonald's,-16.88,Winter Park FL,32789,5830.24,0
2024-08-05,21:33:00,McDonald's,-37.71,Orlando FL,32816,5792.53,0
2024-08-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5780.54,0
2024-08-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5709.65,0
2024-08-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5689.65,0
2024-08-07,15:06:00,BP,-10.92,Winter Park FL,32789,5678.73,0
2024-08-07,17:44:00,Walgreens,-22.18,Orlando FL,32816,5656.55,0
2024-08-07,12:45:00,BP,-28.56,Oviedo FL,32765,5627.99,0
2024-08-08,10:21:00,Fat Joe,-2690.41,Los Angeles CA,44903,2937.58,1
2024-08-08,15:29:00,BP,-14.5,Winter Park FL,32789,5613.49,0
2024-08-08,08:15:00,McDonald's,-15.37,Oviedo FL,32765,5598.12,0
2024-08-08,15:32:00,McDonald's,-21.83,Oviedo FL,32765,5576.29,0
2024-08-09,16:12:00,Best Buy,-136.92,Oviedo FL,32765,5439.37,0
2024-08-09,22:25:00,Magic the Gathering,-1244.88,Pittsburgh PA,42611,4194.49,1
2024-08-09,20:32:00,Burger King,-11.1,Winter Park FL,32789,5428.27,0
2024-08-09,17:21:00,Shell,-27.38,Winter Park FL,32789,5400.89,0
2024-08-10,11:58:00,Netflix,-44.32,Winter Park FL,32789,5356.57,0
2024-08-10,21:03:00,Trader Joe's,-59.41,Orlando FL,32816,5297.16,0
2024-08-10,08:47:00,Subway,-13.19,Winter Park FL,32789,5283.97,0
2024-08-11,14:59:00,Burger King,-38.44,Winter Park FL,32789,5245.53,0
2024-08-11,09:51:00,BP,-22.75,Winter Park FL,32789,5222.78,0
2024-08-11,16:33:00,Exxon,-14.8,Winter Park FL,32789,5207.98,0
2024-08-12,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7207.98,0
2024-08-13,12:31:00,Pep Boys,-287.63,Orlando FL,32816,6920.35,0
2024-08-13,14:43:00,Amazon,-264.33,Winter Park FL,32789,6656.02,0
2024-08-13,19:13:00,Pep Boys,-189.19,Oviedo FL,32765,6466.83,0
2024-08-15,08:18:00,Impractical Jokers,-2482.42,Los Angeles CA,35818,3984.41,1
2024-08-16,12:10:00,Chevron,-42.92,Orlando FL,32816,6423.91,0
2024-08-16,16:54:00,McDonald's,-17.45,Winter Park FL,32789,6406.46,0
2024-08-17,19:10:00,Netflix,-86.68,Oviedo FL,32765,6319.78,0
2024-08-17,16:27:00,Concert Tickets,-114.02,Winter Park FL,32789,6205.76,0
2024-08-17,16:49:00,Walmart,-83.65,Orlando FL,32816,6122.11,0
2024-08-18,14:35:00,Dollar Tree,-96.92,Orlando FL,32816,6025.19,0
2024-08-18,20:34:00,Subway,-44.3,Oviedo FL,32765,5980.89,0
2024-08-19,08:13:00,Movie Theater,-50.99,Oviedo FL,32765,5929.9,0
2024-08-19,10:52:00,Starbucks,-26.76,Winter Park FL,32789,5903.14,0
2024-08-20,14:42:00,Best Buy,-49.55,Winter Park FL,32789,5853.59,0
2024-08-22,09:15:00,McDonald's,-35.81,Oviedo FL,32765,5817.78,0
2024-08-23,17:40:00,McDonald's,-18.05,Oviedo FL,32765,5799.73,0
2024-08-24,18:48:00,Burger King,-29.48,Orlando FL,32816,5770.25,0
2024-08-25,18:34:00,Subway,-7.48,Oviedo FL,32765,5762.77,0
2024-08-25,13:20:00,Concert Tickets,-15.29,Oviedo FL,32765,5747.48,0
2024-08-25,16:37:00,Pep Boys,-168.82,Oviedo FL,32765,5578.66,0
2024-08-26,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7578.66,0
2024-08-26,16:04:00,Amazon,-101.08,Oviedo FL,32765,7477.58,0
2024-08-26,18:20:00,Netflix,-56.56,Winter Park FL,32789,7421.02,0
2024-08-27,08:53:00,Starbucks,-40.41,Winter Park FL,32789,7380.61,0
2024-08-27,13:33:00,Fat Joe,-1631.05,London EN,51459,5749.56,1
2024-08-27,16:56:00,Burger King,-20.75,Oviedo FL,32765,7359.86,0
2024-08-27,18:23:00,Subway,-60.51,Winter Park FL,32789,7299.35,0
2024-08-28,16:41:00,Chevron,-28.09,Oviedo FL,32765,7271.26,0
2024-08-29,19:51:00,BP,-42.57,Winter Park FL,32789,7228.69,0
2024-09-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6268.69,0
2024-09-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6071.23,0
2024-09-01,09:00:00,Car,-300.0,Oviedo FL,32765,5771.23,0
2024-09-01,19:06:00,Paypal,-2456.12,Anchorage AL,35556,3315.11,1
2024-09-01,17:01:00,Subway,-10.73,Orlando FL,32816,5760.5,0
2024-09-01,17:56:00,Exxon,-14.95,Winter Park FL,32789,5745.55,0
2024-09-02,20:09:00,Concert Tickets,-58.59,Oviedo FL,32765,5686.96,0
2024-09-02,17:48:00,Walgreens,-17.82,Winter Park FL,32789,5669.14,0
2024-09-02,08:34:00,Walmart,-82.85,Orlando FL,32816,5586.29,0
2024-09-03,13:43:00,Burger King,-11.08,Orlando FL,32816,5575.21,0
2024-09-03,11:40:00,Starbucks,-18.67,Oviedo FL,32765,5556.54,0
2024-09-04,16:20:00,McDonald's,-22.66,Orlando FL,32816,5533.88,0
2024-09-05,17:53:00,Starbucks,-23.14,Orlando FL,32816,5510.74,0
2024-09-06,08:43:00,Walmart,-48.68,Winter Park FL,32789,5462.06,0
2024-09-06,02:27:00,Servicenow,-2796.22,Pyongyang NK,72643,2665.84,1
2024-09-06,12:15:00,Subway,-23.49,Oviedo FL,32765,5438.57,0
2024-09-06,08:28:00,Trader Joe's,-72.17,Winter Park FL,32789,5366.4,0
2024-09-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5354.41,0
2024-09-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5283.52,0
2024-09-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5263.52,0
2024-09-08,21:40:00,Walmart,-117.51,Oviedo FL,32765,5146.01,0
2024-09-09,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7146.01,0
2024-09-09,12:13:00,Amusement Park,-52.98,Winter Park FL,32789,7093.03,0
2024-09-09,18:42:00,Fat Joe,-2486.64,Honolulu HI,70403,4606.39,1
2024-09-10,08:26:00,Movie Theater,-114.37,Oviedo FL,32765,6978.66,0
2024-09-12,14:05:00,AutoZone,-159.78,Winter Park FL,32789,6818.88,0
2024-09-12,20:51:00,CVS,-77.39,Oviedo FL,32765,6741.49,0
2024-09-12,18:48:00,Jiffy Lube,-267.72,Orlando FL,32816,6473.77,0
2024-09-13,12:07:00,BP,-19.85,Oviedo FL,32765,6453.92,0
2024-09-14,17:12:00,Pawn Stars,-586.54,Pittsburgh PA,52798,5867.38,1
2024-09-15,21:21:00,Exxon,-33.42,Winter Park FL,32789,6420.5,0
2024-09-16,10:53:00,Starbucks,-52.21,Oviedo FL,32765,6368.29,0
2024-09-16,10:46:00,Dollar Tree,-19.1,Winter Park FL,32789,6349.19,0
2024-09-16,11:52:00,Subway,-22.76,Winter Park FL,32789,6326.43,0
2024-09-17,13:32:00,McDonald's,-24.53,Oviedo FL,32765,6301.9,0
2024-09-17,15:38:00,Subway,-61.65,Winter Park FL,32789,6240.25,0
2024-09-17,10:47:00,McDonald's,-11.82,Oviedo FL,32765,6228.43,0
2024-09-18,17:46:00,Burger King,-22.64,Orlando FL,32816,6205.79,0
2024-09-18,15:24:00,Shell,-46.35,Winter Park FL,32789,6159.44,0
2024-09-18,18:26:00,Five Below,-79.87,Oviedo FL,32765,6079.57,0
2024-09-18,03:48:00,Lockheed Martin,-2212.91,Honolulu HI,82601,3866.66,1
2024-09-20,12:03:00,Walgreens,-94.78,Oviedo FL,32765,5984.79,0
2024-09-20,21:48:00,Five Below,-31.23,Oviedo FL,32765,5953.56,0
2024-09-20,14:16:00,McDonald's,-12.8,Orlando FL,32816,5940.76,0
2024-09-22,10:13:00,BP,-29.35,Orlando FL,32816,5911.41,0
2024-09-23,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7911.41,0
2024-09-23,19:03:00,Walmart,-89.92,Orlando FL,32816,7821.49,0
2024-09-23,11:03:00,Chevron,-54.94,Oviedo FL,32765,7766.55,0
2024-09-24,12:57:00,Servicenow,-2021.52,Mexico City MC,62998,5745.03,1
2024-09-25,08:05:00,Publix,-159.5,Orlando FL,32816,7607.05,0
2024-09-25,18:36:00,Burger King,-25.12,Winter Park FL,32789,7581.93,0
2024-09-26,19:08:00,Burger King,-14.77,Oviedo FL,32765,7567.16,0
2024-09-26,09:09:00,Fraud,-216.94,Pyongyang NK,26023,7350.22,1
2024-09-26,08:41:00,Movie Theater,-50.01,Oviedo FL,32765,7517.15,0
2024-09-29,13:25:00,Exxon,-38.79,Winter Park FL,32789,7478.36,0
2024-09-29,18:59:00,Whole Foods,-179.39,Winter Park FL,32789,7298.97,0
2024-09-29,20:03:00,Subway,-67.18,Oviedo FL,32765,7231.79,0
2024-10-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6271.79,0
2024-10-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6074.33,0
2024-10-01,09:00:00,Car,-300.0,Oviedo FL,32765,5774.33,0
2024-10-01,04:45:00,IBM,-312.1,Pyongyang NK,41077,5462.23,1
2024-10-01,15:16:00,Walmart,-79.78,Orlando FL,32816,5694.55,0
2024-10-01,17:44:00,Paypal,-2896.1,Pittsburgh PA,84617,2798.45,1
2024-10-01,19:54:00,Whole Foods,-37.46,Oviedo FL,32765,5657.09,0
2024-10-01,20:08:00,Whole Foods,-71.36,Oviedo FL,32765,5585.73,0
2024-10-02,21:00:00,Trader Joe's,-79.56,Oviedo FL,32765,5506.17,0
2024-10-02,17:48:00,Burger King,-24.37,Oviedo FL,32765,5481.8,0
2024-10-02,14:04:00,Walgreens,-40.02,Winter Park FL,32789,5441.78,0
2024-10-05,13:36:00,Walgreens,-27.12,Winter Park FL,32789,5414.66,0
2024-10-05,19:23:00,Lockheed Martin,-2735.81,Mexico City MC,26959,2678.85,1
2024-10-05,14:53:00,McDonald's,-16.61,Winter Park FL,32789,5398.05,0
2024-10-05,09:29:00,Whole Foods,-85.09,Winter Park FL,32789,5312.96,0
2024-10-06,13:44:00,Subway,-37.71,Oviedo FL,32765,5275.25,0
2024-10-06,17:05:00,Amusement Park,-23.46,Orlando FL,32816,5251.79,0
2024-10-06,21:16:00,Concert Tickets,-15.54,Oviedo FL,32765,5236.25,0
2024-10-07,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7236.25,0
2024-10-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,7224.26,0
2024-10-07,09:00:00,Internet,-70.89,Oviedo FL,32765,7153.37,0
2024-10-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,7133.37,0
2024-10-08,18:06:00,Movie Theater,-86.5,Orlando FL,32816,7046.87,0
2024-10-09,10:39:00,Dollar Tree,-90.59,Oviedo FL,32765,6956.28,0
2024-10-09,17:43:00,Target,-254.34,Orlando FL,32816,6701.94,0
2024-10-11,16:27:00,Burger King,-30.49,Orlando FL,32816,6671.45,0
2024-10-11,08:01:00,CVS,-55.38,Winter Park FL,32789,6616.07,0
2024-10-12,21:58:00,Midas,-309.29,Orlando FL,32816,6306.78,0
2024-10-12,18:18:00,Burger King,-18.1,Winter Park FL,32789,6288.68,0
2024-10-12,11:48:00,Starbucks,-71.45,Oviedo FL,32765,6217.23,0
2024-10-14,06:45:00,Pawn Stars,-1765.64,Pyongyang NK,51269,4451.59,1
2024-10-14,17:52:00,Kroger,-188.42,Oviedo FL,32765,6028.81,0
2024-10-15,15:28:00,McDonald's,-24.0,Orlando FL,32816,6004.81,0
2024-10-16,19:35:00,Magic the Gathering,-1797.76,Pyongyang NK,69420,4207.05,1
2024-10-16,11:53:00,Target,-234.67,Oviedo FL,32765,5770.14,0
2024-10-19,08:05:00,Burger King,-28.22,Oviedo FL,32765,5741.92,0
2024-10-19,14:32:00,Subway,-38.01,Winter Park FL,32789,5703.91,0
2024-10-20,09:00:00,Burger King,-15.75,Orlando FL,32816,5688.16,0
2024-10-21,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7688.16,0
2024-10-21,13:45:00,Pep Boys,-229.5,Orlando FL,32816,7458.66,0
2024-10-21,15:05:00,Walgreens,-97.3,Orlando FL,32816,7361.36,0
2024-10-21,14:31:00,McDonald's,-76.07,Orlando FL,32816,7285.29,0
2024-10-21,19:31:00,Fraud,-1995.17,Mexico City MC,85643,5290.12,1
2024-10-23,10:58:00,Walmart,-219.3,Winter Park FL,32789,7065.99,0
2024-10-23,21:29:00,Burger King,-76.58,Oviedo FL,32765,6989.41,0
2024-10-23,12:47:00,Subway,-21.6,Oviedo FL,32765,6967.81,0
2024-10-24,18:56:00,Publix,-69.07,Orlando FL,32816,6898.74,0
2024-10-24,12:05:00,Subway,-58.62,Orlando FL,32816,6840.12,0
2024-10-25,11:27:00,Publix,-166.25,Oviedo FL,32765,6673.87,0
2024-10-25,18:15:00,Amusement Park,-21.66,Orlando FL,32816,6652.21,0
2024-10-25,10:14:00,Best Buy,-137.59,Orlando FL,32816,6514.62,0
2024-10-26,19:51:00,BP,-54.24,Oviedo FL,32765,6460.38,0
2024-10-27,17:40:00,Starbucks,-52.21,Orlando FL,32816,6408.17,0
2024-10-27,17:28:00,Impractical Jokers,-921.19,Anchorage AL,98736,5486.98,1
2024-10-28,16:57:00,Walgreens,-51.11,Winter Park FL,32789,6357.06,0
2024-10-28,19:15:00,BP,-23.72,Orlando FL,32816,6333.34,0
2024-10-28,18:14:00,Chevron,-20.89,Winter Park FL,32789,6312.45,0
2024-10-29,10:01:00,Shell,-42.3,Orlando FL,32816,6270.15,0
2024-10-29,20:40:00,CVS,-55.26,Orlando FL,32816,6214.89,0
2024-10-31,16:28:00,Exxon,-21.56,Oviedo FL,32765,6193.33,0
2024-10-31,18:45:00,Fat Joe,-1863.39,Mexico City MC,22979,4329.94,1
2024-10-31,10:26:00,Dollar Tree,-54.79,Winter Park FL,32789,6138.54,0
2024-11-01,09:00:00,Rent,-960.0,Oviedo FL,32765,5178.54,0
2024-11-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,4981.08,0
2024-11-01,09:00:00,Car,-300.0,Oviedo FL,32765,4681.08,0
2024-11-01,14:03:00,Starbucks,-38.74,Oviedo FL,32765,4642.34,0
2024-11-01,08:07:00,BP,-11.87,Winter Park FL,32789,4630.47,0
2024-11-02,13:47:00,Concert Tickets,-55.23,Winter Park FL,32789,4575.24,0
2024-11-02,16:32:00,Walgreens,-19.37,Winter Park FL,32789,4555.87,0
2024-11-02,09:09:00,Starbucks,-22.77,Winter Park FL,32789,4533.1,0
2024-11-04,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6533.1,0
2024-11-04,23:56:00,Servicenow,-339.36,Pittsburgh PA,53361,6193.74,1
2024-11-05,19:52:00,AutoZone,-290.79,Oviedo FL,32765,6242.31,0
2024-11-05,18:10:00,Kroger,-196.21,Orlando FL,32816,6046.1,0
2024-11-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,6034.11,0
2024-11-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5963.22,0
2024-11-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5943.22,0
2024-11-08,11:57:00,Best Buy,-97.05,Oviedo FL,32765,5846.17,0
2024-11-08,13:49:00,AutoZone,-194.01,Winter Park FL,32789,5652.16,0
2024-11-10,10:20:00,Subway,-39.99,Orlando FL,32816,5612.17,0
2024-11-10,18:20:00,Subway,-29.12,Oviedo FL,32765,5583.05,0
2024-11-10,11:30:00,Amazon,-14.87,Winter Park FL,32789,5568.18,0
2024-11-10,10:51:00,Accelerators,-793.09,Pyongyang NK,97057,4775.09,1
2024-11-11,21:55:00,Starbucks,-22.57,Winter Park FL,32789,5545.61,0
2024-11-11,10:12:00,Pep Boys,-72.16,Winter Park FL,32789,5473.45,0
2024-11-11,16:11:00,Best Buy,-96.84,Winter Park FL,32789,5376.61,0
2024-11-12,08:15:00,Netflix,-17.6,Oviedo FL,32765,5359.01,0
2024-11-12,21:40:00,Starbucks,-28.03,Winter Park FL,32789,5330.98,0
2024-11-14,18:49:00,Shell,-20.64,Oviedo FL,32765,5310.34,0
2024-11-14,15:03:00,Walgreens,-33.37,Winter Park FL,32789,5276.97,0
2024-11-14,12:40:00,Chevron,-28.32,Winter Park FL,32789,5248.65,0
2024-11-16,17:11:00,Walmart,-33.03,Oviedo FL,32765,5215.62,0
2024-11-16,21:50:00,Starbucks,-21.2,Winter Park FL,32789,5194.42,0
2024-11-17,11:56:00,McDonald's,-29.43,Oviedo FL,32765,5164.99,0
2024-11-17,15:53:00,Best Buy,-111.66,Oviedo FL,32765,5053.33,0
2024-11-18,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7053.33,0
2024-11-18,14:23:00,CVS,-50.6,Oviedo FL,32765,7002.73,0
2024-11-18,09:47:00,Fat Joe,-2566.07,Charleston SC,13394,4436.66,1
2024-11-19,10:24:00,Monster Energy,-2661.46,Groton CT,65968,4341.27,1
2024-11-19,21:35:00,Exxon,-53.8,Winter Park FL,32789,6948.93,0
2024-11-19,20:20:00,Dollar Tree,-46.15,Orlando FL,32816,6902.78,0
2024-11-20,08:05:00,Burger King,-63.52,Oviedo FL,32765,6839.26,0
2024-11-20,13:42:00,Concert Tickets,-82.72,Oviedo FL,32765,6756.54,0
2024-11-20,21:58:00,McDonald's,-72.43,Oviedo FL,32765,6684.11,0
2024-11-21,09:13:00,Best Buy,-192.94,Winter Park FL,32789,6491.17,0
2024-11-21,16:09:00,Exxon,-48.24,Winter Park FL,32789,6442.93,0
2024-11-21,15:37:00,Concert Tickets,-99.4,Oviedo FL,32765,6343.53,0
2024-11-22,08:32:00,Amazon,-153.36,Orlando FL,32816,6190.17,0
2024-11-22,21:42:00,Starbucks,-58.43,Orlando FL,32816,6131.74,0
2024-11-23,20:16:00,Subway,-55.55,Oviedo FL,32765,6076.19,0
2024-11-24,16:16:00,Best Buy,-243.6,Orlando FL,32816,5832.59,0
2024-11-24,15:18:00,CVS,-10.4,Winter Park FL,32789,5822.19,0
2024-11-25,10:27:00,Chevron,-27.64,Orlando FL,32816,5794.55,0
2024-11-25,11:50:00,Concert Tickets,-49.59,Oviedo FL,32765,5744.96,0
2024-11-26,18:02:00,Burger King,-23.16,Oviedo FL,32765,5721.8,0
2024-11-27,19:07:00,Servicenow,-318.63,Tokyo JP,39519,5403.17,1
2024-11-27,18:05:00,Starbucks,-16.62,Oviedo FL,32765,5705.18,0
2024-11-27,20:56:00,BP,-14.49,Oviedo FL,32765,5690.69,0
2024-11-28,11:02:00,Kroger,-65.93,Oviedo FL,32765,5624.76,0
2024-11-28,14:36:00,Burger King,-24.67,Orlando FL,32816,5600.09,0
2024-11-29,12:51:00,Starbucks,-9.62,Oviedo FL,32765,5590.47,0
2024-11-29,16:13:00,Movie Theater,-16.91,Orlando FL,32816,5573.56,0
2024-11-29,19:50:00,Starbucks,-31.31,Oviedo FL,32765,5542.25,0
2024-11-30,23:53:00,IBM,-2554.95,London EN,42671,2987.3,1
2024-11-30,10:57:00,Shell,-25.79,Winter Park FL,32789,5516.46,0
2024-12-01,09:00:00,Rent,-960.0,Oviedo FL,32765,4556.46,0
2024-12-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,4359.0,0
